flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_hours,route,flight_date
6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,0 days 02:39:00,2.65,DEL → BOM,2026-04-17
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,0 days 04:28:00,4.466666666666667,DEL → BLR,2026-04-17
6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,0 days 03:42:00,3.7,DEL → HYD,2026-04-17
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,0 days 03:20:00,3.3333333333333335,CCU → DEL,2026-04-17
AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,0 days 01:44:00,1.7333333333333334,BLR → HYD,2026-04-17
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,0 days 01:40:00,1.6666666666666667,BOM → CCU,2026-04-17
AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,0 days 01:31:00,1.5166666666666666,DEL → MAA,2026-04-17
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,0 days 03:17:00,3.283333333333333,BOM → BLR,2026-04-17
6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,0 days 04:34:00,4.566666666666666,BOM → HYD,2026-04-17
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,0 days 03:52:00,3.8666666666666667,DEL → BOM,2026-04-17
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,0 days 01:34:00,1.5666666666666667,BOM → CCU,2026-04-17
AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,0 days 02:48:00,2.8,BLR → CCU,2026-04-17
6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,0 days 04:13:00,4.216666666666667,MAA → BLR,2026-04-17
SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,0 days 02:02:00,2.033333333333333,CCU → DEL,2026-04-17
AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,0 days 04:26:00,4.433333333333334,CCU → DEL,2026-04-17
6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,0 days 01:46:00,1.7666666666666666,HYD → BOM,2026-04-17
SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,0 days 02:54:00,2.9,DEL → HYD,2026-04-17
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,0 days 01:48:00,1.8,HYD → CCU,2026-04-17
6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,0 days 03:25:00,3.4166666666666665,HYD → BLR,2026-04-17
6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,0 days 04:53:00,4.883333333333334,BLR → DEL,2026-04-17
AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,0 days 01:59:00,1.9833333333333334,DEL → HYD,2026-04-17
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,0 days 03:14:00,3.2333333333333334,MAA → DEL,2026-04-17
AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,0 days 02:20:00,2.3333333333333335,HYD → MAA,2026-04-17
6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,0 days 04:14:00,4.233333333333333,HYD → BOM,2026-04-17
AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,0 days 03:59:00,3.9833333333333334,DEL → HYD,2026-04-17
AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,0 days 02:30:00,2.5,CCU → HYD,2026-04-17
SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,0 days 01:09:00,1.15,DEL → BOM,2026-04-17
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,0 days 00:55:00,0.9166666666666666,MAA → CCU,2026-04-17
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,0 days 03:37:00,3.6166666666666667,MAA → BLR,2026-04-17
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,0 days 02:11:00,2.183333333333333,CCU → MAA,2026-04-17
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,0 days 03:54:00,3.9,BLR → MAA,2026-04-17
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,0 days 01:20:00,1.3333333333333333,BLR → MAA,2026-04-17
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,0 days 04:07:00,4.116666666666666,HYD → DEL,2026-04-17
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,0 days 02:05:00,2.0833333333333335,BOM → HYD,2026-04-17
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,0 days 01:48:00,1.8,CCU → BOM,2026-04-17
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,0 days 02:14:00,2.2333333333333334,BOM → DEL,2026-04-17
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,0 days 00:52:00,0.8666666666666667,BLR → CCU,2026-04-17
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,0 days 01:25:00,1.4166666666666667,HYD → MAA,2026-04-17
AI230,Air India,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,0 days 03:45:00,3.75,CCU → BLR,2026-04-17
6F268,IndiGo,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,0 days 01:29:00,1.4833333333333334,DEL → MAA,2026-04-17
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,0 days 03:32:00,3.533333333333333,CCU → HYD,2026-04-17
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,0 days 02:00:00,2.0,BOM → BLR,2026-04-17
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,0 days 01:00:00.299000,1.0000830555555555,CCU → DEL,2026-04-17
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,0 days 03:04:00,3.066666666666667,DEL → MAA,2026-04-17
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,0 days 01:33:00,1.55,BLR → BOM,2026-04-17
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,0 days 02:54:00,2.9,HYD → CCU,2026-04-17
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,0 days 04:34:00,4.566666666666666,HYD → MAA,2026-04-17
SJ212,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,0 days 01:55:00,1.9166666666666667,MAA → BLR,2026-04-17
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,0 days 03:26:00,3.433333333333333,HYD → MAA,2026-04-17
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,0 days 00:45:00,0.75,HYD → BOM,2026-04-17
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,0 days 01:05:00,1.0833333333333333,BLR → CCU,2026-04-17
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,0 days 03:20:00,3.3333333333333335,MAA → DEL,2026-04-17
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,0 days 03:17:00,3.283333333333333,BLR → BOM,2026-04-17
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,0 days 00:45:00,0.75,BOM → CCU,2026-04-17
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,0 days 02:49:00,2.816666666666667,HYD → MAA,2026-04-17
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,0 days 03:39:00,3.65,HYD → DEL,2026-04-17
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,0 days 00:35:00,0.5833333333333334,DEL → HYD,2026-04-17
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,0 days 04:35:00,4.583333333333333,CCU → HYD,2026-04-17
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,0 days 01:43:00,1.7166666666666666,BLR → MAA,2026-04-17
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,0 days 04:49:00,4.816666666666666,HYD → DEL,2026-04-17
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,0 days 02:52:00,2.8666666666666667,BOM → CCU,2026-04-17
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,0 days 02:09:00,2.15,HYD → MAA,2026-04-17
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,0 days 02:57:00,2.95,BLR → HYD,2026-04-17
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,0 days 02:08:00,2.1333333333333333,BLR → MAA,2026-04-17
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,0 days 03:22:00,3.3666666666666667,MAA → HYD,2026-04-17
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,0 days 01:25:00,1.4166666666666667,HYD → DEL,2026-04-17
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,0 days 04:48:00,4.8,HYD → CCU,2026-04-17
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,0 days 02:44:00,2.7333333333333334,MAA → HYD,2026-04-17
AI145,Air India,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,0 days 04:25:00,4.416666666666667,DEL → BOM,2026-04-17
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,0 days 02:04:00,2.066666666666667,DEL → HYD,2026-04-17
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,0 days 04:01:00,4.016666666666667,BOM → HYD,2026-04-17
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,0 days 01:52:00,1.8666666666666667,HYD → MAA,2026-04-17
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,0 days 00:34:00,0.5666666666666667,MAA → BLR,2026-04-17
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,0 days 02:19:00,2.316666666666667,MAA → CCU,2026-04-17
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,0 days 03:39:00,3.65,BOM → HYD,2026-04-17
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,0 days 04:28:00,4.466666666666667,CCU → DEL,2026-04-17
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,0 days 03:58:00,3.966666666666667,MAA → DEL,2026-04-17
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,0 days 02:12:00,2.2,HYD → BOM,2026-04-17
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,0 days 02:37:00,2.6166666666666667,BLR → BOM,2026-04-17
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,0 days 03:51:00,3.85,CCU → DEL,2026-04-17
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,0 days 01:55:00,1.9166666666666667,CCU → MAA,2026-04-17
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,0 days 01:21:00,1.35,DEL → MAA,2026-04-17
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,0 days 04:41:00,4.683333333333334,HYD → CCU,2026-04-17
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,0 days 04:42:00,4.7,DEL → CCU,2026-04-17
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,0 days 03:51:00,3.85,HYD → MAA,2026-04-17
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,0 days 02:13:00,2.216666666666667,CCU → BOM,2026-04-17
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,0 days 03:31:00,3.5166666666666666,BOM → CCU,2026-04-17
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,0 days 03:47:00,3.783333333333333,BLR → BOM,2026-04-17
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,0 days 02:00:00.299000,2.0000830555555558,MAA → BLR,2026-04-17
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,0 days 02:11:00,2.183333333333333,BOM → CCU,2026-04-17
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,0 days 04:27:00,4.45,CCU → DEL,2026-04-17
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,0 days 04:12:00,4.2,HYD → BLR,2026-04-17
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,0 days 02:00:00.297000,2.0000825,BOM → CCU,2026-04-17
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,0 days 04:20:00,4.333333333333333,MAA → BLR,2026-04-17
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,0 days 01:28:00,1.4666666666666666,BOM → CCU,2026-04-17
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,0 days 02:43:00,2.716666666666667,DEL → HYD,2026-04-17
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,0 days 04:47:00,4.783333333333333,HYD → DEL,2026-04-17
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,0 days 02:54:00,2.9,CCU → BOM,2026-04-17
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,0 days 02:44:00,2.7333333333333334,HYD → BLR,2026-04-17
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,0 days 02:16:00,2.2666666666666666,DEL → CCU,2026-04-17
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,0 days 02:40:00,2.6666666666666665,HYD → MAA,2026-04-17
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,0 days 02:34:00,2.566666666666667,MAA → BLR,2026-04-17
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,0 days 03:14:00,3.2333333333333334,BOM → HYD,2026-04-17
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,0 days 04:52:00,4.866666666666666,CCU → MAA,2026-04-17
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,0 days 03:39:00,3.65,HYD → MAA,2026-04-17
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,0 days 02:07:00,2.1166666666666667,BOM → DEL,2026-04-17
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,0 days 03:23:00,3.3833333333333333,BLR → MAA,2026-04-17
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,0 days 04:12:00,4.2,BOM → MAA,2026-04-17
6F258,IndiGo,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,0 days 02:55:00,2.9166666666666665,BOM → DEL,2026-04-17
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,0 days 01:48:00,1.8,BLR → DEL,2026-04-17
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,0 days 02:58:00,2.966666666666667,CCU → DEL,2026-04-17
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,0 days 03:20:00,3.3333333333333335,MAA → DEL,2026-04-17
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,0 days 03:54:00,3.9,CCU → BOM,2026-04-17
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,0 days 03:00:00,3.0,HYD → BOM,2026-04-17
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,0 days 04:11:00,4.183333333333334,DEL → HYD,2026-04-17
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,0 days 04:11:00,4.183333333333334,DEL → HYD,2026-04-17
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,0 days 02:41:00,2.683333333333333,DEL → CCU,2026-04-17
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,0 days 04:37:00,4.616666666666666,BLR → MAA,2026-04-17
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,0 days 02:42:00,2.7,MAA → BLR,2026-04-17
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,0 days 00:56:00,0.9333333333333333,MAA → HYD,2026-04-17
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,0 days 01:16:00,1.2666666666666666,HYD → BOM,2026-04-17
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,0 days 02:49:00,2.816666666666667,BLR → DEL,2026-04-17
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,0 days 02:36:00,2.6,CCU → MAA,2026-04-17
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,0 days 04:33:00,4.55,BOM → CCU,2026-04-17
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,0 days 04:30:00,4.5,DEL → BLR,2026-04-17
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,0 days 01:49:00,1.8166666666666667,BOM → CCU,2026-04-17
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,0 days 01:24:00,1.4,HYD → BLR,2026-04-17
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,0 days 04:59:00,4.983333333333333,HYD → BLR,2026-04-17
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,0 days 04:53:00,4.883333333333334,BOM → BLR,2026-04-17
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,0 days 03:02:00,3.033333333333333,HYD → DEL,2026-04-17
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,0 days 03:18:00,3.3,MAA → DEL,2026-04-17
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,0 days 02:30:00,2.5,BOM → DEL,2026-04-17
